id,key,enabled,bom_type,cylinder_label,agent_type,item_order,brand,code,product,unit,quantity_base,delivery,unit_price
847,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-11,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,11.0,ANSUL,442927-R2,"NAMEPLATE, FM200, DO NOT ENTER",c/u.,1.0,442927-R2,1
848,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-12,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,12.0,ANSUL,442928-R2,"NAMEPLATE, FM200, PROTECTED,",c/u.,1.0,442928-R2,1
849,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-13,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,13.0,ANSUL,570539-R2,"Flexible Discharge Hose, 1 in.",c/u.,1.0,570539-R2,1
850,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-14,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,14.0,ANSUL,570566,"Manifold Check Valve, 1 in.",c/u.,1.0,570566,1
851,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-15,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,15.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
852,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-16,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,16.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,32338,1
853,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-17,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,17.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,1.0,31810,1
854,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-18,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,18.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
855,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-19,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,19.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
856,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-20,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,20.0,,,,,,0,1
857,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-21,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,21.0,ANSUL,437900,"Switch, Pressure, 3PDT",c/u.,1.0,437900,1
858,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-22,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,22.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,31811,1
859,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-23,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,23.0,ANSUL,73597,"Acutation Hose, 16 in., 1/4 in. NPT x 7/16-20 in. F Flare",c/u.,1.0,73597,1
860,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-24,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,24.0,ANSUL,76498,"Switch, Maintenance, Surface Mount",c/u.,1.0,76498,1
862,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-1,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 16L,c/u.,1.0,16L CARGA,1
863,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-2,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,2.0,ANSUL,445733,"TANK SIZE 16L, Fill: 18-35 lb.",c/u.,1.0,445733,1
864,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-3,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
865,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-4,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
866,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-5,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,5.0,ANSUL,314205321,Label FM-200 8/16/52L UL/FM,c/u.,1.0,314205321,1
867,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-6,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
868,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-7,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
869,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-8,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
870,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-9,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,9.0,ANSUL,570085-R2,"Tank Bracket Assembly (Fits 20, 50 & 90 lb. Tanks)",c/u.,2.0,570085-R2,1
871,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-10,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,10.0,ANSUL,17549OK,"Nozzle, según memoria de calculo",c/u.,1.0,NOZ. 16L,1
872,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-11,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,11.0,ANSUL,442927-R2,"NAMEPLATE, FM200, DO NOT ENTER",c/u.,1.0,442927-R2,1
873,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-12,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,12.0,ANSUL,442928-R2,"NAMEPLATE, FM200, PROTECTED,",c/u.,1.0,442928-R2,1
874,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-13,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,13.0,ANSUL,570539-R2,"Flexible Discharge Hose, 1 in.",c/u.,1.0,570539-R2,1
875,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-14,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,14.0,ANSUL,570566,"Manifold Check Valve, 1 in.",c/u.,1.0,570566,1
876,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-15,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,15.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
877,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-16,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,16.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,32338,1
878,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-17,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,17.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,1.0,31810,1
879,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-18,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,18.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
880,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-19,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,19.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
881,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-20,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,20.0,,,,,,0,1
882,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-21,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,21.0,ANSUL,437900,"Switch, Pressure, 3PDT",c/u.,1.0,437900,1
883,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-22,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,22.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,31811,1
884,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-23,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,23.0,ANSUL,73597,"Acutation Hose, 16 in., 1/4 in. NPT x 7/16-20 in. F Flare",c/u.,1.0,73597,1
885,SISTEMA MANIFOLDTANK SIZE 16LFM-2001-24,True,SISTEMA MANIFOLD,TANK SIZE 16L,FM-200,24.0,ANSUL,76498,"Switch, Maintenance, Surface Mount",c/u.,1.0,76498,1
887,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-1,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 32L,c/u.,1.0,32L CARGA,1
888,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-2,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,2.0,ANSUL,445734,"TANK SIZE 32L, Fill: 36-70 lb.",c/u.,1.0,445734,1
889,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-3,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
890,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-4,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
891,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-5,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,5.0,ANSUL,314205314,Label FM-200 32/106/147/180/343L UL/FM,c/u.,1.0,314205314,1
892,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-6,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
893,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-7,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
894,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-8,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
895,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-9,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,9.0,ANSUL,570085-R2,"Tank Bracket Assembly (Fits 20, 50 & 90 lb. Tanks)",c/u.,2.0,570085-R2,1
896,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-10,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,10.0,ANSUL,17549OK,"Nozzle, según memoria de calculo",c/u.,1.0,NOZ. 32L,1
897,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-11,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,11.0,ANSUL,442927-R2,"NAMEPLATE, FM200, DO NOT ENTER",c/u.,1.0,442927-R2,1
898,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-12,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,12.0,ANSUL,442928-R2,"NAMEPLATE, FM200, PROTECTED,",c/u.,1.0,442928-R2,1
899,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-13,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,13.0,ANSUL,570539-R2,"Flexible Discharge Hose, 1 in.",c/u.,1.0,570539-R2,1
900,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-14,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,14.0,ANSUL,570566,"Manifold Check Valve, 1 in.",c/u.,1.0,570566,1
901,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-15,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,15.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
902,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-16,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,16.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,32338,1
903,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-17,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,17.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,1.0,31810,1
904,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-18,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,18.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
905,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-19,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,19.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
906,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-20,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,20.0,,,,,,0,1
907,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-21,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,21.0,ANSUL,437900,"Switch, Pressure, 3PDT",c/u.,1.0,437900,1
908,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-22,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,22.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,31811,1
909,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-23,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,23.0,ANSUL,73597,"Acutation Hose, 16 in., 1/4 in. NPT x 7/16-20 in. F Flare",c/u.,1.0,73597,1
910,SISTEMA MANIFOLDTANK SIZE 32LFM-2001-24,True,SISTEMA MANIFOLD,TANK SIZE 32L,FM-200,24.0,ANSUL,76498,"Switch, Maintenance, Surface Mount",c/u.,1.0,76498,1
912,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-1,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 52L,c/u.,1.0,52L CARGA,1
913,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-2,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,2.0,ANSUL,445735,"TANK SIZE 52L, Fill: 58-114 lb.",c/u.,1.0,445735,1
914,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-3,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
915,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-4,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
916,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-5,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,5.0,ANSUL,314205321,Label FM-200 8/16/52L UL/FM,c/u.,1.0,314205321,1
917,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-6,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
918,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-7,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
919,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-8,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
920,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-9,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
921,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-10,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,10.0,ANSUL,17549OK,"Nozzle, según memoria de calculo",c/u.,1.0,NOZ. 52L,1
922,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-11,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,11.0,ANSUL,442927-R2,"NAMEPLATE, FM200, DO NOT ENTER",c/u.,1.0,442927-R2,1
923,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-12,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,12.0,ANSUL,442928-R2,"NAMEPLATE, FM200, PROTECTED,",c/u.,1.0,442928-R2,1
924,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-13,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,13.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,1.0,570538-R2,1
925,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-14,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,14.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,1.0,570568,1
926,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-15,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,15.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
927,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-16,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,16.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,32338,1
928,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-17,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,17.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,1.0,31810,1
929,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-18,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,18.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
930,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-19,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,19.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
931,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-20,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,20.0,,,,,,0,1
932,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-21,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,21.0,ANSUL,437900,"Switch, Pressure, 3PDT",c/u.,1.0,437900,1
933,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-22,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,22.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,31811,1
934,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-23,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,23.0,ANSUL,415142,"Acutation Hose, 32 in., 1/4 in. NPT x 7/16-20 in. F Flare",c/u.,1.0,415142,1
935,SISTEMA MANIFOLDTANK SIZE 52LFM-2001-24,True,SISTEMA MANIFOLD,TANK SIZE 52L,FM-200,24.0,ANSUL,76498,"Switch, Maintenance, Surface Mount",c/u.,1.0,76498,1
937,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-1,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 106L,c/u.,1.0,106L CARGA,1
938,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-2,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,2.0,ANSUL,445736,"TANK SIZE 106L, Fill: 117-233 lb",c/u.,1.0,445736,1
939,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-3,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
940,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-4,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
941,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-5,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,5.0,ANSUL,314205314,Label FM-200 32/106/147/180/343L UL/FM,c/u.,1.0,314205314,1
942,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-6,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
943,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-7,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
944,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-8,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
945,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-9,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
946,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-10,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,10.0,ANSUL,17549OK,"Nozzle, según memoria de calculo",c/u.,1.0,NOZ. 106L,1
947,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-11,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,11.0,ANSUL,442927-R2,"NAMEPLATE, FM200, DO NOT ENTER",c/u.,1.0,442927-R2,1
948,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-12,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,12.0,ANSUL,442928-R2,"NAMEPLATE, FM200, PROTECTED,",c/u.,1.0,442928-R2,1
949,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-13,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,13.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,1.0,570538-R2,1
950,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-14,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,14.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,1.0,570568,1
951,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-15,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,15.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
952,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-16,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,16.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,32338,1
953,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-17,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,17.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,1.0,31810,1
954,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-18,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,18.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
955,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-19,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,19.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
956,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-20,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,20.0,,,,,,0,1
957,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-21,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,21.0,ANSUL,437900,"Switch, Pressure, 3PDT",c/u.,1.0,437900,1
958,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-22,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,22.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,31811,1
959,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-23,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,23.0,ANSUL,415142,"Acutation Hose, 32 in., 1/4 in. NPT x 7/16-20 in. F Flare",c/u.,1.0,415142,1
960,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-24,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,24.0,ANSUL,76498,"Switch, Maintenance, Surface Mount",c/u.,1.0,76498,1
961,SISTEMA MANIFOLDTANK SIZE 106LFM-2001-25,True,SISTEMA MANIFOLD,TANK SIZE 106L,FM-200,25.0,ANSUL,570277,"Liquid Level Indicator (For 280 lb. Tank), 32 in.",c/u.,1.0,570277,1
963,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-1,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 147L,c/u.,1.0,147L CARGA,1
964,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-2,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,2.0,ANSUL,445737,"TANK SIZE 147L, Fill: 163-324 lb.",c/u.,1.0,445737,1
965,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-3,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
966,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-4,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
967,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-5,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,5.0,ANSUL,314205314,Label FM-200 32/106/147/180/343L UL/FM,c/u.,1.0,314205314,1
968,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-6,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
969,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-7,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
970,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-8,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
971,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-9,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
